Month,CountyFIPS,CountyName,Nielsen Rank,Footnote,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
2018-11-01 00:00:00,37019,"Brunswick, NC",455,,310750.000000,-0.0164,0.0387,1949.5,-0.0069,-0.1366,116.00,0.0474,0.0000,326.0,-0.0355,-0.1141,22.0,-0.0833,-0.3529,286.0,0.0593,-0.1006,560.0,-0.0158,-0.0612,399740.0000,-0.0128,0.0033,2509.5,-0.0089,-0.1209,0.2873,-0.0026,0.0231
2018-11-01 00:00:00,47179,"Washington, TN",456,,229525.000000,-0.0021,0.0199,627.0,0.0262,0.0329,76.00,0.0201,-0.0898,152.0,-0.0617,0.0000,4.0,1.0000,0.0000,120.0,-0.3333,-0.0625,199.0,-0.1404,-0.0546,295727.0000,-0.0168,0.0160,826.0,-0.0196,0.0104,0.3174,-0.0615,-0.0294
2018-11-01 00:00:00,28059,"Jackson, MS",457,,165550.000000,-0.0259,0.0347,611.5,0.0016,-0.1170,92.50,-0.0390,-0.0107,136.0,-0.0286,0.0462,2.0,-0.5000,-0.5000,122.0,-0.0615,0.1091,137.5,0.0036,0.1411,222957.0000,-0.0129,0.0311,749.0,0.0020,-0.0787,0.2249,0.0005,0.0508
2018-11-01 00:00:00,48441,"Taylor, TX",458,,215050.000000,0.0005,0.1766,579.0,0.0122,0.1685,72.50,0.0357,0.0320,170.0,0.0000,0.1039,6.0,0.5000,0.5000,124.0,0.0000,0.2917,140.5,-0.1079,-0.2739,243130.0000,-0.0105,-0.0049,719.5,-0.0137,0.0443,0.2427,-0.0327,-0.1479
2018-11-01 00:00:00,34037,"Sussex, NJ",459,,270025.000000,-0.0001,0.1753,1380.5,-0.0509,-0.1714,89.00,0.0564,-0.0326,312.0,0.0263,-0.1236,20.0,1.5000,1.5000,260.0,-0.2216,-0.2025,0.0,,,327188.0000,-0.0016,0.0605,1380.5,-0.0509,-0.1714,0.0000,0.0000,0.0000
2018-11-01 00:00:00,55131,"Washington, WI",460,,272450.000000,-0.0251,-0.0110,523.0,-0.0627,-0.0386,53.75,0.1140,-0.0812,112.0,-0.3913,0.0566,0.0,,-1.0000,110.0,-0.2029,0.3095,0.0,-1.0000,,323918.0000,-0.0161,-0.0137,523.0,-0.0636,-0.0386,0.0000,-0.0009,0.0000
2018-11-01 00:00:00,36013,"Chautauqua, NY",461,,145050.000000,-0.0255,0.1602,657.5,-0.0778,-0.5242,103.50,0.1189,-0.2054,88.0,-0.3016,-0.8314,2.0,-0.5000,0.0000,50.0,-0.3902,-0.6951,6.5,-0.1875,-0.9078,222545.0000,-0.0190,0.1390,664.0,-0.0791,-0.5429,0.0099,-0.0013,-0.0411
2018-11-01 00:00:00,37159,"Rowan, NC",462,,204950.000000,-0.0497,0.2021,432.5,0.0434,-0.2511,67.50,0.0150,-0.2264,108.0,-0.3077,-0.1000,2.0,0.0000,0.0000,78.0,-0.4348,-0.3710,131.5,-0.1349,0.0354,268854.0000,-0.0372,0.1151,564.0,-0.0044,-0.1994,0.3040,-0.0627,0.0841
2018-11-01 00:00:00,48187,"Guadalupe, TX",463,,284991.750000,-0.0011,0.0364,875.0,-0.0245,0.0883,69.75,0.0690,-0.0346,238.0,-0.1119,0.1019,64.0,0.1852,0.2800,260.0,-0.1975,0.4773,284.0,-0.0156,-0.0405,331607.0000,-0.0194,0.0120,1159.0,-0.0224,0.0536,0.3246,0.0029,-0.0436
2018-11-01 00:00:00,49053,"Washington, UT",464,,377050.000000,-0.0102,0.0503,1780.5,0.0464,0.1592,55.00,0.0185,-0.0351,604.0,-0.0473,0.3363,28.0,-0.3913,-0.2632,366.0,-0.2407,0.1961,142.5,-0.0138,-0.1715,479071.0000,-0.0241,0.0146,1923.0,0.0417,0.1259,0.0800,-0.0049,-0.0319
2018-11-01 00:00:00,13073,"Columbia, GA",465,,256218.750000,-0.0147,0.0149,806.5,-0.0062,-0.1599,73.00,0.0069,-0.0519,208.0,-0.1475,-0.0714,10.0,-0.7727,0.2500,134.0,-0.2472,-0.2024,1.5,-0.5000,,299028.0000,-0.0095,0.0359,808.0,-0.0080,-0.1583,0.0019,-0.0018,0.0019
2018-11-01 00:00:00,48381,"Randall, TX",466,,249300.000000,-0.0026,0.0640,847.5,-0.0128,0.1594,61.50,0.0336,-0.0081,262.0,-0.0224,0.2130,6.0,0.5000,0.5000,160.0,-0.2000,-0.0361,221.0,-0.0695,0.0754,312246.0000,-0.0125,0.0423,1068.5,-0.0251,0.1410,0.2608,-0.0159,-0.0204
2018-11-01 00:00:00,06025,"Imperial, CA",467,,259050.000000,-0.0017,0.0392,324.0,0.0675,-0.0197,62.75,-0.0738,-0.0738,68.0,-0.3333,-0.1053,4.0,-0.6000,1.0000,48.0,-0.2500,-0.3333,7.5,-0.5000,1.5000,254298.0000,-0.0095,-0.0152,331.5,0.0408,-0.0060,0.0231,-0.0263,0.0141
2018-11-01 00:00:00,42013,"Blair, PA",468,,129950.000000,-0.0371,0.0000,355.0,-0.0153,-0.0444,84.50,0.0563,-0.1508,68.0,-0.2917,-0.2444,0.0,,-1.0000,92.0,-0.0213,0.3939,13.5,0.0385,0.5000,177731.0000,-0.0420,-0.0853,368.5,-0.0134,-0.0315,0.0380,0.0020,0.0138
2018-11-01 00:00:00,34011,"Cumberland, NJ",469,,144900.000000,-0.0337,0.0936,1040.5,-0.0285,-0.1752,91.50,0.0281,0.0000,208.0,-0.1746,-0.1680,6.0,-0.5000,-0.2500,188.0,-0.3605,-0.2480,2.0,0.0000,-0.6364,154475.0000,-0.0323,0.0376,1042.5,-0.0284,-0.1772,0.0019,0.0001,-0.0024
2018-11-01 00:00:00,39173,"Wood, OH",470,,199950.000000,-0.0434,-0.0372,424.5,-0.0762,0.0083,64.00,0.0847,-0.1634,82.0,-0.3387,-0.0465,0.0,,,78.0,-0.2642,0.2188,1.0,0.0000,,250888.0000,0.0000,-0.0206,425.5,-0.0760,0.0107,0.0024,0.0002,0.0024
2018-11-01 00:00:00,18095,"Madison, IN",471,,85400.000000,-0.0561,-0.0628,422.0,-0.0570,-0.0474,58.50,0.1818,-0.1818,128.0,-0.3469,-0.0154,4.0,1.0000,-0.3333,176.0,-0.0435,0.5714,75.0,-0.0385,-0.4662,115744.0000,-0.0374,-0.0531,497.0,-0.0542,-0.1482,0.1777,0.0034,-0.1394
2018-11-01 00:00:00,22079,"Rapides, LA",472,,175050.000000,-0.0261,-0.0741,468.5,-0.0095,0.0240,94.50,-0.0182,0.0893,88.0,-0.0638,0.0233,0.0,-1.0000,-1.0000,96.0,0.0213,0.1163,111.5,0.0276,-0.0089,221498.0000,-0.0341,-0.0892,580.0,-0.0026,0.0175,0.2380,0.0086,-0.0079
2018-11-01 00:00:00,23011,"Kennebec, ME",473,,209725.000000,-0.0001,0.1212,689.0,-0.1017,-0.1075,110.50,0.0676,-0.0905,104.0,-0.2353,0.0400,4.0,0.0000,-0.5000,96.0,-0.4607,0.0213,106.0,-0.2090,0.2254,259457.0000,0.0091,0.1035,795.0,-0.1176,-0.0740,0.1538,-0.0209,0.0418
2018-11-01 00:00:00,35043,"Sandoval, NM",474,*,294950.000000,-0.0069,0.0506,627.5,-0.0752,-0.0717,59.50,-0.0403,-0.1560,194.0,-0.1416,-0.0849,16.0,0.6000,1.0000,168.0,-0.1158,-0.1250,318.5,-0.0016,36.4706,359878.0000,-0.0274,0.0490,946.0,-0.0516,0.3820,0.5076,0.0374,0.4950
2018-11-01 00:00:00,47009,"Blount, TN",475,,291458.500000,0.0234,0.0318,511.5,-0.0457,-0.1964,73.75,-0.0134,-0.0264,138.0,-0.1687,-0.1481,0.0,-1.0000,-1.0000,114.0,-0.3294,-0.0952,273.0,-0.0570,-0.0667,415324.0000,0.0004,0.0857,784.5,-0.0497,-0.1555,0.5337,-0.0064,0.0742
2018-11-01 00:00:00,13223,"Paulding, GA",476,*,251275.000000,0.0009,0.0948,1180.5,-0.0063,0.0654,56.00,0.0980,0.0370,390.0,-0.1256,0.1143,68.0,0.6190,0.2143,264.0,-0.2865,0.0820,568.0,-0.0430,1.0998,284171.0000,-0.0084,0.1229,1748.5,-0.0185,0.2684,0.4812,-0.0184,0.2370
2018-11-01 00:00:00,06055,"Napa, CA",477,,872800.000000,0.0009,0.0709,481.5,-0.0577,0.2038,69.75,0.0410,-0.0245,98.0,-0.3797,-0.1552,2.0,0.0000,-0.5000,80.0,-0.4030,0.2500,3.5,0.1667,2.5000,1852446.0000,-0.0368,0.0342,485.0,-0.0564,0.2095,0.0073,0.0014,0.0048
2018-11-01 00:00:00,13077,"Coweta, GA",478,*,330800.000000,0.0056,0.1306,888.5,-0.0128,0.0996,68.50,0.0458,0.0340,248.0,-0.1268,0.0598,30.0,-0.4000,2.0000,170.0,-0.2130,-0.0659,379.5,-0.0548,6.8247,382577.0000,0.0119,0.1098,1268.0,-0.0257,0.4804,0.4271,-0.0190,0.3671
2018-11-01 00:00:00,22063,"Livingston, LA",479,,215050.000000,0.0005,0.0777,822.5,-0.0024,0.1463,80.00,0.0063,0.0738,190.0,0.0000,0.1310,6.0,-0.2500,0.5000,142.0,-0.3486,-0.1125,37.5,-0.0260,1.8846,249154.0000,0.0033,0.0737,860.0,-0.0035,0.1773,0.0456,-0.0011,0.0275
2018-11-01 00:00:00,40017,"Canadian, OK",480,,219950.000000,0.0000,-0.0141,804.5,-0.0219,-0.0147,61.50,-0.0465,-0.1151,194.0,-0.2114,-0.1638,32.0,0.0667,1.6667,214.0,-0.4729,0.0700,0.0,,,246167.0000,0.0042,0.0078,804.5,-0.0219,-0.0147,0.0000,0.0000,0.0000
2018-11-01 00:00:00,48485,"Wichita, TX",481,,139050.000000,-0.0064,0.2086,516.0,-0.0096,0.0310,67.50,0.0305,-0.1456,138.0,-0.1882,0.1897,0.0,-1.0000,,90.0,-0.2241,0.1842,3.0,-0.4000,0.0000,191269.0000,0.0163,0.1820,519.0,-0.0133,0.0308,0.0058,-0.0038,-0.0002
2018-11-01 00:00:00,27139,"Scott, MN",482,,375722.500000,0.0088,0.0156,582.0,-0.1195,0.2100,56.50,0.1895,-0.0424,154.0,-0.3362,0.1000,8.0,0.0000,3.0000,166.0,-0.0460,0.7660,209.0,-0.0256,0.0718,431184.0000,0.0036,-0.0158,791.0,-0.0965,0.1701,0.3591,0.0346,-0.0463
2018-11-01 00:00:00,05131,"Sebastian, AR",483,,161900.000000,-0.0349,0.0428,719.5,0.0323,0.0885,93.25,0.0108,0.0163,160.0,0.0667,0.1429,8.0,1.0000,1.0000,114.0,-0.1231,0.5405,0.5,-0.6667,-0.6667,255167.0000,-0.0400,0.0104,720.0,0.0308,0.0868,0.0007,-0.0015,-0.0016
2018-11-01 00:00:00,13097,"Douglas, GA",484,*,239450.000000,0.0081,0.1190,1023.5,-0.0238,-0.0792,57.50,0.0222,-0.1958,316.0,-0.1813,0.0676,18.0,-0.6400,-0.3077,278.0,-0.0414,0.3238,543.5,-0.0942,0.7589,283238.0000,0.0076,0.1617,1567.0,-0.0494,0.1031,0.5310,-0.0412,0.2530
2018-11-01 00:00:00,22015,"Bossier, LA",485,,243328.250000,-0.0107,0.0846,670.5,0.0221,0.0252,75.00,0.0204,0.0453,170.0,-0.0341,-0.0341,2.0,-0.5000,-0.6667,106.0,-0.2429,-0.3117,7.5,-0.2105,-0.3478,283809.0000,-0.0063,0.0986,678.0,0.0188,0.0188,0.0112,-0.0033,-0.0064
2018-11-01 00:00:00,44009,"Washington, RI",486,*,481775.000000,-0.0248,-0.0364,917.5,-0.0728,0.1376,77.25,0.0198,-0.1557,148.0,-0.3729,0.1045,2.0,-0.5000,0.0000,104.0,-0.3580,0.1818,191.0,-0.0683,-0.4913,797158.0000,-0.0021,0.0056,1108.5,-0.0720,-0.0622,0.2082,0.0010,-0.2574
2018-11-01 00:00:00,37191,"Wayne, NC",487,,179475.000000,-0.0109,0.0699,428.0,-0.0675,-0.1558,89.50,0.0287,0.0000,76.0,-0.2549,-0.1364,0.0,-1.0000,-1.0000,66.0,0.0645,-0.1951,2.5,-0.3750,-0.5455,188295.0000,-0.0130,0.0616,430.5,-0.0702,-0.1600,0.0058,-0.0029,-0.0050
2018-11-01 00:00:00,48091,"Comal, TX",488,,335676.500000,0.0162,-0.0097,2126.0,-0.0148,0.0702,79.00,0.0897,0.0000,542.0,0.0344,0.2318,102.0,1.0400,-0.2714,484.0,-0.1509,0.2100,701.0,-0.0377,0.0294,419352.0000,0.0042,0.0078,2827.0,-0.0206,0.0598,0.3297,-0.0079,-0.0131
2018-11-01 00:00:00,04003,"Cochise, AZ",489,,189650.000000,0.0291,0.1326,740.0,0.0207,-0.1736,104.00,0.0722,0.1751,164.0,-0.0238,-0.0682,0.0,-1.0000,-1.0000,102.0,-0.2273,-0.2817,76.5,0.1679,0.8000,245952.0000,-0.0034,0.1177,816.5,0.0329,-0.1295,0.1034,0.0130,0.0559
2018-11-01 00:00:00,30063,"Missoula, MT",490,,376793.250000,0.0048,0.0468,790.5,-0.1168,-0.0229,94.00,0.0532,-0.0529,116.0,-0.2368,0.1154,2.0,-0.5000,0.0000,120.0,0.0000,1.3077,3.0,0.0000,1.0000,531220.0000,-0.0082,0.0192,793.5,-0.1164,-0.0210,0.0038,0.0004,0.0019
2018-11-01 00:00:00,22105,"Tangipahoa, LA",491,,185050.000000,0.0015,-0.0537,657.5,0.0249,0.2905,72.00,0.0746,-0.0828,128.0,-0.1579,-0.1111,4.0,0.0000,0.0000,106.0,-0.3614,0.3250,179.5,-0.0699,1.8268,236159.0000,0.0095,-0.0323,837.0,0.0030,0.4607,0.2730,-0.0279,0.1484
2018-11-01 00:00:00,33017,"Strafford, NH",492,,289950.000000,0.0110,0.0798,611.5,-0.1369,-0.0113,74.00,0.0842,0.1045,118.0,-0.0635,0.0727,6.0,0.5000,0.0000,118.0,0.1346,0.4390,3.0,0.5000,2.0000,358368.0000,0.0191,0.0378,614.5,-0.1351,-0.0081,0.0049,0.0021,0.0033
2018-11-01 00:00:00,47189,"Wilson, TN",493,,384995.000000,-0.0049,0.0407,932.0,-0.0064,0.3127,40.50,-0.0357,0.0253,326.0,-0.0240,0.1014,30.0,0.0000,1.1429,264.0,0.1000,0.7600,0.0,,,413406.0000,-0.0064,0.0457,932.0,-0.0064,0.3127,0.0000,0.0000,0.0000
2018-11-01 00:00:00,04005,"Coconino, AZ",494,,457500.000000,0.0166,-0.0031,809.0,-0.0869,0.1691,107.00,0.0754,0.0974,120.0,-0.0323,-0.1781,12.0,0.5000,-0.1429,134.0,-0.1410,0.4565,100.5,-0.2328,-0.2239,637374.0000,0.0083,0.0002,909.5,-0.1057,0.1071,0.1242,-0.0236,-0.0629
2018-11-01 00:00:00,48181,"Grayson, TX",495,,244550.000000,0.0124,0.0903,666.5,0.0068,0.1807,62.75,0.0121,-0.1131,176.0,-0.0928,0.3538,6.0,-0.5000,0.5000,168.0,-0.1515,0.5273,129.0,-0.1485,-0.1010,335828.0000,0.0117,0.0558,795.5,-0.0221,0.1236,0.1935,-0.0353,-0.0607
2018-11-01 00:00:00,37155,"Robeson, NC",496,,129800.000000,-0.0035,-0.0695,301.5,-0.0243,0.1187,123.50,0.0144,0.1227,42.0,-0.0455,-0.3000,0.0,-1.0000,-1.0000,42.0,-0.0870,0.2353,80.0,0.0390,0.6162,168149.0000,-0.0171,0.0695,381.5,-0.0117,0.1959,0.2653,0.0161,0.0817
2018-11-01 00:00:00,55063,"La Crosse, WI",497,,255625.000000,-0.0093,0.2103,280.0,-0.1223,-0.1753,57.00,0.1400,0.1176,70.0,-0.3269,-0.2391,0.0,,,70.0,-0.2553,0.1290,4.0,0.6000,,327083.0000,0.0003,0.2489,284.0,-0.1166,-0.1635,0.0143,0.0064,0.0143
2018-11-01 00:00:00,53057,"Skagit, WA",498,,445675.000000,-0.0194,0.0936,443.5,-0.0702,0.0509,71.00,0.1592,-0.1341,102.0,-0.3200,-0.0556,4.0,-0.3333,0.0000,102.0,-0.2817,0.7586,116.0,-0.1685,0.1208,611745.0000,-0.0061,0.0261,559.5,-0.0925,0.0647,0.2616,-0.0309,0.0163
2018-11-01 00:00:00,39139,"Richland, OH",499,,116725.000000,-0.0512,0.0616,337.5,-0.0690,-0.2303,58.50,0.0986,0.0541,98.0,-0.3099,-0.1967,0.0,,,90.0,-0.1000,0.0465,33.5,0.1167,0.0984,167974.0000,-0.0237,0.1148,371.0,-0.0548,-0.2090,0.0993,0.0165,0.0297
2018-11-01 00:00:00,37089,"Henderson, NC",500,*,369550.000000,-0.0128,0.1067,741.5,-0.0153,-0.1136,85.50,-0.0116,0.0962,140.0,-0.2135,0.0938,10.0,1.5000,1.5000,164.0,-0.1458,0.5472,219.0,0.0092,437.0000,491739.0000,-0.0204,0.0679,960.5,-0.0098,0.1476,0.2953,0.0072,0.2947
2018-11-01 00:00:00,27171,"Wright, MN",501,,297500.000000,0.0085,0.0411,488.5,-0.1061,0.0505,60.50,0.1308,-0.0082,134.0,-0.2796,0.2182,6.0,-0.4000,-0.2500,120.0,-0.0323,0.5385,217.5,-0.1602,-0.0136,350176.0000,-0.0116,-0.0037,706.0,-0.1235,0.0299,0.4452,-0.0287,-0.0290
2018-11-01 00:00:00,21227,"Warren, KY",502,*,264950.000000,-0.0185,0.1408,654.5,0.0422,-0.0076,81.25,0.0691,0.0552,140.0,-0.0789,0.3725,4.0,-0.3333,-0.3333,132.0,-0.2414,0.5000,157.5,-0.0816,156.5000,318020.0000,-0.0064,0.0674,812.0,0.0156,0.2294,0.2406,-0.0324,0.2391
2018-11-01 00:00:00,42081,"Lycoming, PA",503,,166525.000000,-0.0091,0.0030,464.5,-0.0663,-0.0645,86.00,0.0852,0.0617,68.0,-0.4035,-0.2093,0.0,,,94.0,-0.2167,-0.1607,8.5,0.3077,7.5000,205545.0000,-0.0001,0.0361,473.0,-0.0615,-0.0492,0.0183,0.0052,0.0163
2018-11-01 00:00:00,20045,"Douglas, KS",504,,289950.000000,0.0000,0.0203,452.5,0.0056,0.0226,61.50,0.0165,-0.1800,110.0,-0.3452,0.1458,0.0,,-1.0000,104.0,-0.2571,0.5294,0.0,,-1.0000,341433.0000,-0.0182,0.0431,452.5,0.0056,0.0203,0.0000,0.0000,-0.0023
2018-11-01 00:00:00,01103,"Morgan, AL",505,,189975.000000,-0.0001,0.0842,395.5,-0.0330,-0.3019,94.00,0.0805,0.0190,84.0,-0.1250,-0.1923,4.0,1.0000,-0.5000,74.0,-0.1778,-0.3148,0.0,,,230341.0000,0.0029,0.1048,395.5,-0.0330,-0.3019,0.0000,0.0000,0.0000
2018-11-01 00:00:00,55117,"Sheboygan, WI",506,,218050.000000,0.0041,0.0028,470.5,-0.0188,0.0329,66.00,0.0645,-0.0294,98.0,-0.1552,0.2564,0.0,,,88.0,-0.0638,0.2941,1.0,-0.5000,,280494.0000,-0.0068,0.0511,471.5,-0.0208,0.0351,0.0021,-0.0020,0.0021
2018-11-01 00:00:00,21015,"Boone, KY",507,,259500.000000,0.0021,0.0382,405.0,-0.0253,-0.1099,42.75,0.0179,-0.2156,166.0,0.0000,0.0921,2.0,-0.5000,-0.6667,100.0,-0.4624,-0.2958,305.5,0.0286,0.0462,307239.0000,0.0119,0.0446,710.5,-0.0028,-0.0489,0.7543,0.0395,0.1126
2018-11-01 00:00:00,41043,"Linn, OR",508,,308950.000000,-0.0240,0.0471,652.0,-0.0509,-0.1936,59.75,0.0084,-0.1701,196.0,-0.0485,0.0000,12.0,-0.1429,0.5000,114.0,-0.2597,-0.1493,0.0,,-1.0000,375282.0000,-0.0093,0.1047,652.0,-0.0509,-0.1956,0.0000,0.0000,-0.0025
2018-11-01 00:00:00,34019,"Hunterdon, NJ",509,,475050.000000,-0.0231,0.0560,1016.0,-0.0540,-0.0049,83.75,-0.0118,0.1093,176.0,-0.2960,-0.0435,2.0,-0.7500,-0.6667,182.0,-0.3053,-0.0109,0.0,,,625180.0000,0.0040,0.0593,1016.0,-0.0540,-0.0049,0.0000,0.0000,0.0000
2018-11-01 00:00:00,48183,"Gregg, TX",510,,199300.000000,-0.0023,0.0166,798.0,-0.0274,-0.2075,94.75,0.0355,-0.0429,148.0,-0.0864,0.0423,2.0,-0.7500,-0.6667,152.0,-0.0617,-0.0617,15.0,0.0000,0.1538,271761.0000,0.0149,0.0326,813.0,-0.0269,-0.2029,0.0188,0.0005,0.0059
2018-11-01 00:00:00,37085,"Harnett, NC",511,,214975.000000,-0.0032,0.1960,757.0,0.0026,-0.2268,85.00,-0.0116,0.0029,182.0,-0.0714,0.0706,0.0,-1.0000,-1.0000,142.0,-0.1235,-0.1932,140.5,0.0485,0.0218,228290.0000,0.0017,0.1561,897.5,0.0096,-0.1961,0.1856,0.0081,0.0452
2018-11-01 00:00:00,13059,"Clarke, GA",512,*,220000.000000,0.0002,-0.0112,622.0,-0.0289,0.2759,78.25,0.1021,0.0229,118.0,-0.4732,-0.2237,6.0,-0.8500,-0.2500,140.0,-0.0667,1.8000,193.0,0.1386,1.5906,305651.0000,-0.0085,0.0674,815.0,0.0062,0.4502,0.3103,0.0457,0.1575
2018-11-01 00:00:00,18019,"Clark, IN",513,,259950.000000,-0.0353,0.1305,447.0,0.0090,-0.1629,51.50,0.0148,-0.0374,166.0,-0.1531,-0.0460,4.0,-0.3333,1.0000,92.0,-0.3947,-0.1786,10.0,-0.2000,-0.1667,272316.0000,-0.0168,0.0190,457.0,0.0033,-0.1630,0.0224,-0.0058,-0.0001
2018-11-01 00:00:00,48367,"Parker, TX",514,,321862.500000,-0.0098,0.0415,592.5,-0.0141,-0.1631,69.00,-0.0108,0.1174,168.0,-0.0345,-0.1064,14.0,-0.1250,2.5000,126.0,-0.2125,-0.2410,127.0,-0.1025,-0.1672,360396.0000,-0.0100,0.0434,719.5,-0.0310,-0.1639,0.2143,-0.0211,-0.0010
2018-11-01 00:00:00,51179,"Stafford, VA",515,,385000.000000,0.0025,0.0268,798.5,-0.0644,-0.0747,58.50,0.0446,-0.1875,200.0,-0.2366,0.1236,20.0,-0.2308,-0.2857,154.0,-0.3636,0.0548,2.0,0.0000,0.0000,424375.0000,0.0183,0.0727,800.5,-0.0643,-0.0746,0.0025,0.0002,0.0002
2018-11-01 00:00:00,45077,"Pickens, SC",516,,237250.000000,0.0313,-0.0512,869.5,-0.0192,0.0656,72.00,0.1077,-0.0828,182.0,-0.1802,0.0341,8.0,0.3333,1.0000,124.0,-0.3034,0.1923,154.0,0.1984,2.9487,400632.0000,0.0275,-0.0497,1023.5,0.0084,0.1971,0.1771,0.0322,0.1293
2018-11-01 00:00:00,05045,"Faulkner, AR",517,,184975.000000,0.0156,0.0291,447.5,-0.0589,0.0229,70.25,0.0934,0.0000,98.0,-0.0577,0.0000,0.0,-1.0000,-1.0000,72.0,-0.2000,0.1250,0.0,,,235639.0000,-0.0005,0.0441,447.5,-0.0589,0.0229,0.0000,0.0000,0.0000
2018-11-01 00:00:00,46103,"Pennington, SD",518,,273000.000000,0.0092,0.1259,719.0,-0.0607,-0.1035,63.00,0.1560,0.0328,148.0,-0.2885,-0.1294,6.0,-0.5000,2.0000,108.0,-0.3494,0.1739,2.0,0.0000,1.0000,346525.0000,0.0049,0.0642,721.0,-0.0606,-0.1021,0.0028,0.0002,0.0015
2018-11-01 00:00:00,18035,"Delaware, IN",519,,79950.000000,-0.0589,0.0088,511.0,-0.0331,-0.0404,81.50,0.1280,-0.0412,104.0,-0.2778,0.1556,6.0,0.5000,2.0000,100.0,-0.2857,-0.0741,14.0,-0.0667,-0.6410,132270.0000,-0.0102,-0.0627,525.0,-0.0340,-0.0814,0.0274,-0.0010,-0.0458
2018-11-01 00:00:00,36075,"Oswego, NY",520,,124950.000000,-0.0351,0.1364,523.5,-0.0710,-0.0473,88.25,-0.0194,-0.0084,86.0,-0.3768,-0.0444,0.0,,,88.0,-0.2542,-0.1020,5.5,0.1000,4.5000,150582.0000,-0.0161,0.0817,529.0,-0.0695,-0.0391,0.0105,0.0016,0.0087
2018-11-01 00:00:00,05125,"Saline, AR",521,,188150.000000,-0.0364,0.0690,603.5,-0.0274,0.1986,61.00,0.0991,-0.1439,138.0,-0.1882,0.1311,8.0,3.0000,1.0000,118.0,0.0727,0.6389,0.0,,,238227.0000,-0.0010,0.0732,603.5,-0.0274,0.1986,0.0000,0.0000,0.0000
2018-11-01 00:00:00,40031,"Comanche, OK",522,,119950.000000,-0.0008,0.0274,732.5,-0.0207,-0.1034,89.50,0.0258,0.0347,150.0,0.0000,0.2097,4.0,-0.5000,-0.6000,90.0,-0.1964,-0.2623,0.0,,-1.0000,146836.0000,-0.0041,0.0583,732.5,-0.0207,-0.1040,0.0000,0.0000,-0.0006
2018-11-01 00:00:00,42085,"Mercer, PA",523,,129950.000000,-0.0004,0.0355,507.0,-0.0672,-0.1281,100.50,0.0361,0.0000,68.0,-0.3061,-0.1500,0.0,,-1.0000,60.0,-0.3333,-0.3182,33.5,-0.0822,0.3137,177871.0000,0.0161,0.0403,540.5,-0.0681,-0.1096,0.0661,-0.0011,0.0222
2018-11-01 00:00:00,48451,"Tom Green, TX",524,,217500.000000,-0.0191,0.0954,438.0,0.0000,-0.2872,73.00,0.0855,0.1406,116.0,-0.1594,-0.1212,4.0,0.0000,-0.6000,90.0,-0.1176,-0.3571,0.0,-1.0000,-1.0000,295745.0000,-0.0098,0.0875,438.0,-0.0011,-0.3162,0.0000,-0.0011,-0.0423
2018-11-01 00:00:00,01015,"Calhoun, AL",525,,129950.000000,0.0000,0.0834,573.5,-0.0536,-0.0035,102.00,0.1148,0.0049,70.0,-0.4262,-0.2391,0.0,-1.0000,-1.0000,76.0,-0.1364,0.2667,0.5,-0.5000,,164898.0000,0.0329,0.0821,574.0,-0.0544,-0.0026,0.0009,-0.0008,0.0009
2018-11-01 00:00:00,29097,"Jasper, MO",526,,152250.000000,-0.0364,0.0291,898.0,0.0298,-0.2039,72.00,0.0070,-0.0035,284.0,0.1736,-0.2111,6.0,0.5000,2.0000,164.0,-0.0353,-0.1881,3.0,0.5000,-0.9793,195306.0000,-0.0271,-0.0068,901.0,0.0309,-0.2922,0.0033,0.0010,-0.1252
2018-11-01 00:00:00,41019,"Douglas, OR",527,,299050.000000,0.0184,0.0330,489.5,-0.0676,0.0550,80.00,0.0256,-0.1351,128.0,0.0847,0.1228,4.0,-0.3333,0.0000,74.0,-0.4789,-0.0750,1.0,0.0000,-0.8333,458496.0000,0.0463,0.0690,490.5,-0.0675,0.0436,0.0020,0.0001,-0.0109
2018-11-01 00:00:00,36045,"Jefferson, NY",528,,164860.000000,-0.0008,0.0365,1883.0,-0.0857,0.9915,118.50,0.0773,0.0194,170.0,-0.2857,0.6667,0.0,-1.0000,,240.0,-0.1608,1.0000,2.0,3.0000,0.0000,226574.0000,-0.0213,-0.3593,1885.0,-0.0850,0.9894,0.0011,0.0008,-0.0011
2018-11-01 00:00:00,06039,"Madera, CA",529,,322050.000000,0.0098,-0.0092,944.5,0.0140,0.1836,63.75,-0.0625,-0.0556,280.0,-0.0909,0.3333,18.0,1.2500,-0.1818,146.0,-0.3707,0.1061,150.5,-0.0564,1.0201,401151.0000,-0.0114,-0.0194,1095.0,0.0037,0.2550,0.1593,-0.0119,0.0660
